Movie,Year,IMDb,Rating,Runtime,Genre
American Ultra,2015,6.1,R,96,"Action, Comedy"
The Edge of Seventeen,2016,7.3,R,104,"Comedy, Drama"
Hollywoodland,2006,6.5,R,126,"Biography, Crime, Drama"
Woodlawn,2015,6.4,PG,123,"Biography, Drama, History"
Godsend,2004,4.8,PG-13,102,"Action, Drama, Fantasy"
Snow Falling on Cedars,1999,6.8,PG-13,127,"Drama, Mystery, Romance"
Dark City,1998,7.6,R,100,"Fantasy, Mystery, Sci-Fi"
Awake,2007,6.5,R,84,"Crime, Drama, Mystery"
Rapid Fire,1992,6.2,R,95,"Action, Crime, Drama"
Un tè con Mussolini,1999,6.9,PG,117,"Comedy, Drama, War"
Excess Baggage,1997,5.3,PG-13,101,"Action, Comedy, Crime"
Lockout,2012,6.0,PG-13,95,"Action, Sci-Fi, Thriller"
Wish Upon,2017,5.0,PG-13,90,"Drama, Fantasy, Horror"
Ballistic: Ecks vs. Sever,2002,3.6,R,91,"Action, Crime, Mystery"
Joan of Arc,1999,6.4,R,158,"Adventure, Biography, Drama"
Criminal,2016,6.3,R,113,"Action, Sci-Fi, Thriller"
Josie and the Pussycats,2001,5.5,PG-13,98,"Comedy, Music"
Freddy Got Fingered,2001,4.6,R,87,Comedy
Amelia,2009,5.8,PG,111,"Adventure, Biography, Drama"
Supernova,2000,4.8,PG-13,90,"Horror, Sci-Fi, Thriller"
Alex & Emma,2003,5.5,PG-13,96,"Comedy, Romance"
Disaster Movie,2008,1.9,PG-13,87,"Comedy, Sci-Fi"
Dirty Dancing: Havana Nights,2004,5.9,PG-13,86,"Drama, Music, Romance"
Spring Breakers,2012,5.3,R,94,"Crime, Drama, Thriller"
Borg McEnroe,2017,6.9,R,107,"Biography, Drama, Sport"
Cool World,1992,4.8,PG-13,102,"Animation, Comedy, Fantasy"
How to Deal,2003,5.6,PG-13,101,"Comedy, Drama, Romance"
Les Misérables,1998,7.4,PG-13,134,"Crime, Drama, History"
The Emperor's Club,2002,6.9,PG-13,109,Drama
The Arrival,1996,6.2,PG-13,115,"Mystery, Sci-Fi, Thriller"
Cirque du Freak: The Vampire's Assistant,2009,5.8,PG-13,119,"Action, Adventure, Fantasy"
FairyTale: A True Story,1997,6.5,PG,99,"Drama, Family, Fantasy"
New York Minute,2004,4.9,PG,91,"Comedy, Crime, Family"
The Good Girl,2002,6.4,R,93,"Drama, Romance"
Love & Friendship,2016,6.4,PG,90,"Comedy, Drama, Romance"
Virus,1999,5.0,R,99,"Action, Horror, Sci-Fi"
What's Your Number?,2011,6.0,R,106,"Comedy, Romance"
In Too Deep,1999,6.2,R,95,"Crime, Drama, Thriller"
Left Behind,2014,3.1,PG-13,110,"Action, Fantasy, Sci-Fi"
It Comes at Night,2017,6.2,R,91,"Drama, Horror, Mystery"
Blues Brothers 2000,1998,4.9,PG-13,123,"Action, Comedy, Crime"
Stealing Harvard,2002,5.1,PG-13,85,"Comedy, Crime"
How to Be a Player,1997,5.3,R,93,Comedy
Jackie,2016,6.7,R,100,"Biography, Drama"
Candyman: Farewell to the Flesh,1995,5.2,R,95,"Horror, Thriller"
Soul Plane,2004,4.5,R,86,Comedy
Firehouse Dog,2007,5.5,PG,111,"Action, Comedy, Family"
Hot Rod,2007,6.7,PG-13,88,"Comedy, Sport"
Out Cold,2001,6.2,PG-13,89,"Comedy, Sport"
Monsoon Wedding,2001,7.3,R,114,"Comedy, Drama, Romance"
One Day,2011,7.0,PG-13,107,"Drama, Romance"
Highlander III: The Sorcerer,1994,4.4,PG-13,99,"Action, Fantasy, Romance"
The Duchess,2008,6.9,PG-13,110,"Biography, Drama, History"
Desperate Measures,1998,6.1,R,100,"Action, Crime, Drama"
The Man Who Knew Too Little,1997,6.6,PG,94,"Comedy, Crime, Drama"
Repo Men,2010,6.3,R,111,"Action, Sci-Fi, Thriller"
A Hard Day's Night,1964,7.5,G,87,"Comedy, Musical"
Sin City: A Dame to Kill For,2014,6.5,R,102,"Action, Crime, Thriller"
Letters from Iwo Jima,2006,7.9,R,141,"Action, Adventure, Drama"
Trespass,1992,6.3,R,101,"Action, Thriller"
Hit and Run,2012,6.1,R,100,"Action, Adventure, Comedy"
Broken Flowers,2005,7.2,R,106,"Comedy, Drama, Mystery"
The Tailor of Panama,2001,6.1,R,109,"Comedy, Drama, Thriller"
The Wings of the Dove,1997,7.1,R,102,"Drama, Romance"
Hey Arnold! The Movie,2002,5.9,PG,76,"Animation, Adventure, Comedy"
Warrior,2011,8.2,PG-13,140,"Action, Drama, Sport"
Burnt,2015,6.6,R,101,"Comedy, Drama"
Crooklyn,1994,7.0,PG-13,115,"Comedy, Drama"
Poms,2019,6.1,PG-13,90,"Comedy, Drama, Sport"
Crank: High Voltage,2009,6.1,R,96,"Action, Crime, Thriller"
The Crush,1993,5.8,R,89,"Drama, Thriller"
Osmosis Jones,2001,6.3,PG,95,"Animation, Action, Adventure"
The Little Vampire,2000,5.7,PG,95,"Adventure, Comedy, Family"
Juwanna Mann,2002,4.7,PG-13,91,"Comedy, Drama, Romance"
Nixon,1995,7.1,R,192,"Biography, Drama, History"
Tomcats,2001,5.3,R,95,Comedy
Trial and Error,1997,5.8,PG-13,98,"Comedy, Romance"
Shaun of the Dead,2004,7.9,R,99,"Comedy, Horror"
Eighth Grade,2018,7.4,R,93,"Comedy, Drama"
Hush,1998,5.4,PG-13,96,"Drama, Thriller"
Secrets & Lies,1996,8.0,R,136,"Comedy, Drama"
Dredd,2012,7.1,R,95,"Action, Crime, Sci-Fi"
A Kid in King Arthur's Court,1995,4.7,PG,89,"Adventure, Comedy, Family"
Megan Leavey,2017,7.1,PG-13,116,"Action, Biography, Drama"
Alfie,2004,6.2,R,103,"Comedy, Drama, Romance"
One Night with the King,2006,6.0,PG,123,"Biography, Drama, History"
Bullets Over Broadway,1994,7.4,R,98,"Comedy, Crime"
The Deep End of the Ocean,1999,6.3,PG-13,106,Drama
Friends with Money,2006,5.8,R,88,"Comedy, Drama, Romance"
Labor Day,2013,6.9,PG-13,111,"Drama, Romance, Thriller"
Mr. Saturday Night,1992,5.9,R,119,"Comedy, Drama"
The Haunting of Molly Hartley,2008,3.9,PG-13,85,"Drama, Horror, Thriller"
The Comebacks,2007,4.3,PG-13,107,"Comedy, Sport"
De-Lovely,2004,6.6,PG-13,125,"Biography, Drama, Music"
The Tree of Life,2011,6.8,PG-13,139,"Drama, Fantasy"
Lord of Illusions,1995,6.0,R,109,"Horror, Mystery, Thriller"
Chaos Walking,2021,5.7,PG-13,109,"Action, Adventure, Fantasy"
Sugar & Spice,2001,5.7,PG-13,81,"Comedy, Crime"
Body of Evidence,1992,4.5,R,99,"Drama, Thriller"
Class Act,1992,6.0,PG-13,98,Comedy
Lone Star,1996,7.4,R,135,"Drama, Mystery, Western"
American Outlaws,2001,5.9,PG-13,94,"Action, Western"
The Mod Squad,1999,4.3,R,92,"Action, Crime, Thriller"
Case 39,2009,6.2,R,109,"Horror, Mystery, Thriller"
Inside Llewyn Davis,2013,7.4,R,104,"Drama, Music"
Ghost Town,2008,6.7,PG-13,102,"Comedy, Drama, Fantasy"
Feardotcom,2002,3.4,R,101,"Crime, Horror, Thriller"
Enchanted April,1991,7.3,PG,95,Drama
The Intouchables,2011,8.5,R,112,"Biography, Comedy, Drama"
Greedy,1994,6.3,PG-13,113,Comedy
The Peanut Butter Falcon,2019,7.6,PG-13,97,"Adventure, Comedy, Drama"
Jason X,2001,4.4,R,92,"Action, Horror, Sci-Fi"
Dr. T & the Women,2000,4.7,R,122,"Comedy, Drama, Romance"
Rosewood,1997,7.2,R,140,"Action, Drama, History"
Frailty,2001,7.2,R,100,"Crime, Drama, Thriller"
Playing for Keeps,2012,5.7,PG-13,105,"Comedy, Romance, Sport"
The Rum Diary,2011,6.1,R,119,"Comedy, Drama"
Whiplash,2014,8.5,R,106,"Drama, Music"
American Me,1992,7.1,R,125,"Biography, Crime, Drama"
Flyboys,2006,6.5,PG-13,140,"Action, Drama, History"
25th Hour,2002,7.6,R,135,Drama
Ghosts of Mississippi,1996,6.7,PG-13,130,"Drama, History"
Whip It,2009,6.9,PG-13,111,"Drama, Sport"
Clockers,1995,6.9,R,128,"Crime, Drama, Mystery"
Angela's Ashes,1999,7.3,R,145,"Biography, Drama"
Senseless,1998,6.0,R,93,"Comedy, Romance"
How to Eat Fried Worms,2006,5.3,PG,80,"Comedy, Family"
The Crew,2000,5.6,PG-13,88,"Comedy, Crime"
Gypsy,1962,7.1,Approved,143,"Biography, Comedy, Drama"
House of Sand and Fog,2003,7.5,R,126,"Crime, Drama"
The Quiet American,2002,7.0,R,101,"Drama, Romance, Thriller"
Do You Believe?,2015,6.0,PG-13,120,Drama
Gods and Generals,2003,6.2,PG-13,219,"Biography, Drama, History"
The Collection,2012,6.1,R,82,"Action, Adventure, Horror"
They,2002,4.8,PG-13,89,"Horror, Mystery, Thriller"
The Honeymooners,2005,3.4,PG-13,90,"Comedy, Family, Romance"
Wicker Park,2004,6.9,PG-13,114,"Drama, Mystery, Romance"
Black Dog,1998,5.4,PG-13,89,"Action, Crime, Drama"
Anna Karenina,2012,6.6,R,129,"Drama, Romance"
Shoot 'Em Up,2007,6.6,R,86,"Action, Comedy, Thriller"
Highlander: Endgame,2000,4.6,R,87,"Action, Adventure, Fantasy"
Rachel Getting Married,2008,6.7,R,113,"Drama, Romance"
Beasts of the Southern Wild,2012,7.2,PG-13,93,"Adventure, Drama, Fantasy"
The Founder,2016,7.2,PG-13,115,"Biography, Drama"
I Heart Huckabees,2004,6.6,R,107,Comedy
Marvin's Room,1996,6.7,PG-13,98,Drama
The Associate,1996,6.1,PG-13,114,Comedy
Weekend at Bernie's II,1993,4.8,PG,97,"Adventure, Comedy, Fantasy"
The New World,2005,6.7,PG-13,135,"Biography, Drama, History"
Carol,2015,7.2,R,118,"Drama, Romance"
The Darkest Minds,2018,5.7,PG-13,104,"Action, Adventure, Drama"
Yat goh ho yan,1997,6.2,PG-13,101,"Action, Adventure, Comedy"
The Spitfire Grill,1996,7.0,PG-13,117,Drama
Battle of the Sexes,2017,6.7,PG-13,121,"Biography, Comedy, Drama"
House of 1000 Corpses,2003,6.0,R,89,Horror
Triple 9,2016,6.3,R,115,"Action, Crime, Thriller"
The Omega Code,1999,3.5,PG-13,100,"Action, Adventure, Fantasy"
"They Shoot Horses, Don't They?",1969,7.8,M,129,Drama
The Matador,2005,6.7,R,96,"Comedy, Crime, Thriller"
La misma luna,2007,7.3,PG-13,106,"Adventure, Drama"
An Education,2009,7.3,PG-13,100,Drama
Bloodshot,2020,5.7,PG-13,109,"Action, Adventure, Sci-Fi"
Silent House,2011,5.2,R,86,"Horror, Mystery"
I Think I Love My Wife,2007,5.5,R,94,"Comedy, Drama, Romance"
Idlewild,2006,6.1,R,121,"Crime, Drama, Musical"
Love & Mercy,2014,7.4,PG-13,121,"Biography, Drama, Music"
The Light Between Oceans,2016,7.2,PG-13,133,"Drama, Romance"
Hellraiser III: Hell on Earth,1992,5.5,R,97,Horror
Freedomland,2006,5.1,R,113,"Crime, Drama, Mystery"
War and Peace,1956,6.7,PG,208,"Drama, Romance, War"
Cirque du Soleil: Worlds Away,2012,6.7,PG,91,Fantasy
Hak hap,1996,6.0,R,99,"Action, Adventure, Comedy"
The Weather Man,2005,6.6,R,102,"Comedy, Drama"
The Marrying Man,1991,5.7,R,115,"Comedy, Music, Romance"
Life with Mikey,1993,5.6,PG,91,"Comedy, Family"
Strange Magic,2015,5.7,PG,99,"Animation, Adventure, Comedy"
Undercover Blues,1993,6.0,PG-13,90,"Comedy, Crime"
People Like Us,2012,7.0,PG-13,114,"Comedy, Drama"
Evening,2007,6.4,PG-13,117,"Drama, Romance"
Undisputed,2002,6.1,R,96,"Action, Crime, Drama"
Ready to Rumble,2000,5.3,PG-13,107,"Comedy, Sport"
A Shot in the Dark,1964,7.4,PG,102,"Comedy, Mystery"
Mr. Wrong,1996,3.8,PG-13,96,Comedy
Gattaca,1997,7.8,PG-13,106,"Drama, Sci-Fi, Thriller"
Miss Pettigrew Lives for a Day,2008,7.0,PG-13,92,"Comedy, Romance"
Hot Tub Time Machine 2,2015,5.0,R,93,"Comedy, Mystery, Sci-Fi"
True Romance,1993,7.9,R,119,"Crime, Drama, Romance"
Self/less,2015,6.5,PG-13,117,"Action, Mystery, Sci-Fi"
Before I Fall,2017,6.4,PG-13,98,"Drama, Fantasy, Mystery"
12 Rounds,2009,5.6,PG-13,108,"Action, Crime, Thriller"
Far from the Madding Crowd,2015,7.1,PG-13,119,"Drama, Romance"
I'll Be Home for Christmas,1998,5.5,PG,86,"Comedy, Family"
Confidence,2003,6.6,R,97,"Crime, Thriller"
Little Big League,1994,6.1,PG,119,"Comedy, Family, Sport"
Hideaway,1995,5.3,R,106,"Fantasy, Horror, Thriller"
Chasing Liberty,2004,6.0,PG-13,101,"Comedy, Romance"
The 33,2015,6.8,PG-13,127,"Biography, Drama, History"
Envy,2004,4.8,PG-13,99,Comedy
After,2019,5.3,PG-13,105,"Drama, Romance"
Judgment Night,1993,6.6,R,110,"Action, Crime, Drama"
Let Me In,2010,7.1,R,116,"Drama, Fantasy, Horror"
Saving Grace,2000,6.9,R,93,"Comedy, Crime"
Bye Bye Love,1995,6.1,PG-13,106,"Comedy, Romance"
Foxcatcher,2014,7.0,R,134,"Biography, Drama, History"
Soul Men,2008,6.4,R,100,"Comedy, Drama, Music"
Holy Man,1998,4.9,PG,114,"Comedy, Drama"
Sunshine Cleaning,2008,6.8,R,91,"Comedy, Drama"
The Last Stand,2013,6.3,R,107,"Action, Thriller, Western"
The Kitchen,2019,5.6,R,102,"Action, Crime, Drama"
Chasing Amy,1997,7.2,R,113,"Comedy, Drama, Romance"
In Dreams,1999,5.5,R,100,"Drama, Fantasy, Thriller"
The Gift,2000,6.7,R,112,"Drama, Fantasy, Horror"
Phantasm,1979,6.6,R,89,"Horror, Sci-Fi"
Upgrade,2018,7.5,R,100,"Action, Sci-Fi, Thriller"
End of the Spear,2005,6.7,PG-13,108,"Adventure, Biography, Drama"
"Roman J. Israel, Esq.",2017,6.5,PG-13,122,"Crime, Drama, Thriller"
Sorority Row,2009,5.1,R,101,"Horror, Mystery"
Tom yum goong,2005,7.0,R,111,"Action, Crime, Drama"
The Darjeeling Limited,2007,7.2,R,91,"Adventure, Comedy, Drama"
Blinded by the Light,2019,6.9,PG-13,118,"Comedy, Drama, Music"
Sydney White,2007,6.2,PG-13,108,"Comedy, Drama, Romance"
Big Night,1996,7.3,R,109,"Drama, Romance"
Extraordinary Measures,2010,6.4,PG,106,Drama
Breakin' All the Rules,2004,5.6,PG-13,85,"Comedy, Romance"
Meet Dave,2008,5.1,PG,90,"Adventure, Comedy, Family"
Bananas,1971,6.9,PG-13,82,Comedy
Tales from the Hood,1995,6.5,R,98,"Crime, Drama, Horror"
3 Ninjas Kick Back,1994,4.5,PG,93,"Action, Comedy, Family"
Strictly Ballroom,1992,7.2,PG,94,"Comedy, Drama, Music"
Fifty Shades of Black,2016,3.5,R,92,Comedy
Surviving Christmas,2004,5.4,PG-13,91,"Comedy, Romance"
Gone,2012,5.9,PG-13,94,"Action, Adventure, Mystery"
Girl with a Pearl Earring,2003,6.9,PG-13,100,"Biography, Drama, Romance"
Knockaround Guys,2001,6.1,R,92,"Crime, Drama, Thriller"
Zoom,2006,4.3,PG,93,"Action, Adventure, Comedy"
The Muse,1999,5.7,PG-13,97,Comedy
The Last Kiss,2006,6.4,R,115,"Comedy, Drama, Romance"
So I Married an Axe Murderer,1993,6.4,PG-13,93,"Comedy, Romance"
Wing Commander,1999,4.3,PG-13,100,"Action, Adventure, Sci-Fi"
Alaska,1996,5.7,PG,109,"Adventure, Family"
Get Over It,2001,5.7,PG-13,87,"Comedy, Romance"
The Conspirator,2010,6.9,PG-13,122,"Crime, Drama, History"
Fair Game,1995,4.3,R,91,"Action, Romance, Thriller"
Boys Don't Cry,1999,7.5,R,118,"Biography, Crime, Drama"
Shattered,1991,6.5,R,98,"Crime, Drama, Mystery"
Army of Darkness,1992,7.4,R,81,"Comedy, Horror"
Mulholland Falls,1996,6.3,R,107,"Crime, Drama, Mystery"
Two Mules for Sister Sara,1970,7.0,GP,116,"Adventure, Romance, War"
The Words,2012,7.0,PG-13,102,"Drama, Mystery, Romance"
The Beautician and the Beast,1997,5.4,PG,105,"Comedy, Romance"
Dreamscape,1984,6.3,PG-13,99,"Action, Adventure, Horror"
Turbulence,1997,4.9,R,100,"Action, Thriller"
Material Girls,2006,3.9,PG,98,"Comedy, Family, Romance"
The Ref,1994,6.9,R,97,"Comedy, Crime, Drama"
Double Team,1997,4.8,R,93,"Action, Comedy, Sci-Fi"
The Shipping News,2001,6.7,R,111,Drama
Something New,2006,6.6,PG-13,99,"Comedy, Drama, Romance"
The Powerpuff Girls Movie,2002,6.5,PG,73,"Animation, Action, Adventure"
Jennifer Eight,1992,6.3,R,124,"Crime, Drama, Mystery"
Cops and Robbersons,1994,5.2,PG,93,"Comedy, Crime, Thriller"
Out of the Furnace,2013,6.7,R,116,"Action, Crime, Drama"
Prêt-à-Porter,1994,5.2,R,133,"Comedy, Drama"
Casanova,2005,6.5,R,112,"Adventure, Comedy, Drama"
Manhattan Murder Mystery,1993,7.3,PG,104,"Comedy, Mystery"
The Old Man & the Gun,2018,6.7,PG-13,93,"Biography, Comedy, Crime"
Unforgettable,2017,5.1,R,100,"Drama, Thriller"
Bobby,2006,7.0,R,117,"Biography, Drama, History"
Jane Eyre,2011,7.3,PG-13,120,"Drama, Romance"
Chill Factor,1999,5.2,R,102,"Action, Adventure, Comedy"
"The Adventures of Priscilla, Queen of the Desert",1994,7.5,R,104,"Comedy, Music"
Deep Rising,1998,6.1,R,106,"Action, Adventure, Horror"
Be Kind Rewind,2008,6.4,PG-13,102,Comedy
V.I. Warshawski,1991,4.9,R,89,"Action, Comedy, Crime"
The Danish Girl,2015,7.1,R,119,"Biography, Drama, Romance"
2 Days in the Valley,1996,6.5,R,104,"Comedy, Crime, Thriller"
Hell Fest,2018,5.5,R,89,"Horror, Thriller"
Café Society,2016,6.6,PG-13,96,"Comedy, Drama, Romance"
Michael Collins,1996,7.1,R,133,"Biography, Drama, Thriller"
Mad Dog and Glory,1993,6.2,R,97,"Comedy, Crime, Drama"
In the Land of Women,2007,6.4,PG-13,97,"Comedy, Drama, Romance"
Mrs. Henderson Presents,2005,7.0,R,103,"Comedy, Drama, Music"
Lords of Dogtown,2005,7.1,PG-13,107,"Biography, Drama, Sport"
The Young Victoria,2009,7.2,PG,105,"Biography, Drama, History"
The Super,1991,5.6,R,84,Comedy
The Astronaut Farmer,2006,6.3,PG,104,"Adventure, Drama, Sci-Fi"
D-War,2007,3.5,PG-13,107,"Action, Drama, Fantasy"
Antitrust,2001,6.1,PG-13,108,"Action, Crime, Drama"
Doomsday,2008,5.9,R,113,"Action, Sci-Fi, Thriller"
Cookie's Fortune,1999,6.8,PG-13,118,"Comedy, Drama"
Stop-Loss,2008,6.4,R,112,"Drama, War"
Pride and Prejudice and Zombies,2016,5.8,PG-13,108,"Action, Comedy, Fantasy"
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,6.6,PG,99,"Comedy, Drama, Romance"
Dead Man Down,2013,6.4,R,118,"Action, Crime, Drama"
Office Space,1999,7.7,R,89,Comedy
Extract,2009,6.1,R,92,"Comedy, Crime, Romance"
Dracula: Dead and Loving It,1995,5.8,PG-13,88,"Comedy, Fantasy, Horror"
Gettysburg,1993,7.6,PG,271,"Drama, History, War"
Welcome to Marwen,2018,6.2,PG-13,116,"Biography, Comedy, Drama"
Stay Tuned,1992,6.2,PG,88,"Adventure, Comedy, Fantasy"
The Darkness,2016,4.5,PG-13,92,"Horror, Thriller"
Abandon,2002,4.8,PG-13,99,"Drama, Mystery, Romance"
Belle,2013,7.3,PG,100,"Biography, Drama, Romance"
Glengarry Glen Ross,1992,7.7,R,100,"Crime, Drama, Mystery"
The Drop,2014,7.0,R,106,"Crime, Drama, Thriller"
Drive Angry,2011,5.4,R,104,"Action, Fantasy, Thriller"
Two If by Sea,1996,5.2,R,96,"Comedy, Crime, Romance"
RoboCop 3,1993,4.1,PG-13,104,"Action, Crime, Sci-Fi"
Deconstructing Harry,1997,7.3,R,96,Comedy
Fear and Loathing in Las Vegas,1998,7.5,R,118,"Adventure, Comedy, Drama"
The Astronaut's Wife,1999,5.4,R,109,"Drama, Sci-Fi, Thriller"
Nocturnal Animals,2016,7.5,R,116,"Drama, Thriller"
The End of the Affair,1999,7.0,R,102,"Drama, Romance"
The Gunman,2015,5.8,R,115,"Action, Adventure, Crime"
Beautiful Girls,1996,7.1,R,112,"Comedy, Drama, Romance"
Primeval,2007,4.8,R,93,"Action, Adventure, Crime"
The Beguiled,2017,6.3,R,93,"Drama, Thriller, War"
Drop Dead Gorgeous,1999,6.6,PG-13,97,"Comedy, Romance, Thriller"
Mad City,1997,6.3,PG-13,114,"Crime, Drama, Thriller"
Husbands and Wives,1992,7.5,R,108,"Comedy, Drama, Romance"
Three to Tango,1999,6.0,PG-13,98,"Comedy, Romance"
Jonah Hex,2010,4.7,PG-13,81,"Action, Drama, Fantasy"
Scoop,2006,6.6,PG-13,96,"Comedy, Crime, Fantasy"
Greta,2018,6.0,R,98,"Drama, Mystery, Thriller"
Sabotage,2014,5.7,R,109,"Action, Crime, Drama"
Magic in the Moonlight,2014,6.5,PG-13,97,"Comedy, Drama, Romance"
Getaway,2013,4.4,PG-13,90,"Action, Thriller"
Here on Earth,2000,5.1,PG-13,96,"Drama, Romance"
Camp Nowhere,1994,6.0,PG,96,"Adventure, Comedy, Family"
Narc,2002,7.1,R,105,"Crime, Drama, Mystery"
Home Fries,1998,5.1,PG-13,91,"Comedy, Drama, Romance"
Universal Soldier: The Return,1999,4.2,R,83,"Action, Sci-Fi"
Moms' Night Out,2014,5.3,PG,98,Comedy
Raise Your Voice,2004,5.8,PG,107,"Family, Music, Musical"
The Scarlet Letter,1995,5.3,R,135,"Drama, Romance, Western"
Head Over Heels,2001,5.4,PG-13,86,"Comedy, Mystery, Romance"
The Perfect Score,2004,5.6,PG-13,93,"Comedy, Crime, Drama"
Live by Night,2016,6.4,R,129,"Action, Thriller"
Look Who's Talking Now,1993,4.4,PG-13,96,"Comedy, Family, Romance"
Pandorum,2009,6.7,R,108,"Action, Horror, Mystery"
Revenge of the Ninja,1983,6.0,R,90,"Action, Crime, Drama"
Straw Dogs,2011,5.8,R,110,"Action, Drama, Thriller"
La Vie en Rose,2007,7.6,PG-13,140,"Biography, Drama, Music"
White Squall,1996,6.6,PG-13,129,"Adventure, Drama"
The Newton Boys,1998,6.1,PG-13,122,"Action, Crime, Drama"
Shopgirl,2005,6.3,R,106,"Drama, Romance"
Whiteout,2009,5.5,R,101,"Action, Crime, Mystery"
The Boondock Saints II: All Saints Day,2009,6.2,R,118,"Action, Thriller"
House of the Dead,2003,2.1,R,90,"Action, Adventure, Horror"
The Brothers McMullen,1995,6.6,R,98,"Comedy, Drama, Romance"
Flesh for Frankenstein,1973,5.8,R,95,"Horror, Sci-Fi"
Pathfinder,2007,5.4,R,99,"Action, Adventure, Drama"
The Miracle Season,2018,6.5,PG,101,"Drama, Sport"
Kinsey,2004,7.1,R,118,"Biography, Drama, Romance"
Unfinished Business,2015,5.4,R,91,"Comedy, Drama"
The Best of Enemies,2019,7.3,PG-13,133,"Biography, Drama, History"
The Spanish Prisoner,1997,7.2,PG,110,"Drama, Mystery, Thriller"
Sorority Boys,2002,5.4,R,93,Comedy
Win Win,2011,7.1,R,106,"Comedy, Drama, Sport"
Facing the Giants,2006,6.5,PG,111,"Drama, Fantasy, Sport"
Domino,2005,5.9,R,127,"Action, Biography, Crime"
The Great Raid,2005,6.6,R,132,"Action, Drama, War"
The Belko Experiment,2016,6.1,R,89,"Horror, Thriller"
Henry V,1989,7.5,PG-13,137,"Biography, Drama, History"
Bats,1999,4.0,PG-13,91,"Horror, Sci-Fi, Thriller"
The Fountain,2006,7.2,PG-13,97,"Drama, Mystery, Romance"
Hoodwinked Too! Hood vs. Evil,2011,4.7,PG,87,"Animation, Adventure, Comedy"
The Walk,2015,7.3,PG,123,"Adventure, Biography, Drama"
Prom,2011,5.4,PG,104,"Comedy, Drama, Family"
Brokedown Palace,1999,6.4,PG-13,100,"Drama, Mystery, Thriller"
Swimming Pool,2003,6.7,R,102,"Crime, Drama, Mystery"
In the Mix,2005,2.9,PG-13,95,"Comedy, Crime, Drama"
Possession,2002,6.3,PG-13,102,"Drama, Mystery, Romance"
Män som hatar kvinnor,2009,7.8,R,152,"Crime, Drama, Mystery"
Knock Off,1998,4.8,R,91,"Action, Crime, Thriller"
Mrs. Winterbourne,1996,6.2,PG-13,105,"Comedy, Drama, Romance"
Boiling Point,1993,5.0,R,92,"Action, Crime, Drama"
Sen to Chihiro no kamikakushi,2001,8.6,PG,125,"Animation, Adventure, Family"
Marshall,2017,7.3,PG-13,118,"Biography, Crime, Drama"
Cry Wolf,2005,5.8,PG-13,90,"Drama, Horror, Mystery"
The Lady in the Van,2015,6.7,PG-13,104,"Biography, Comedy, Drama"
Cutthroat Island,1995,5.7,PG-13,124,"Action, Adventure, Comedy"
Next Day Air,2009,5.7,R,84,"Action, Comedy, Crime"
Lucky Numbers,2000,5.1,R,105,"Comedy, Crime"
Penelope,2006,6.7,PG,104,"Comedy, Fantasy, Romance"
Bratz,2007,3.0,PG,110,"Comedy, Family, Music"
Lassie,1994,5.8,PG,94,"Family, Adventure"
Dirty Work,1998,6.4,PG-13,82,Comedy
Brazil,1985,7.9,R,132,"Drama, Sci-Fi"
Immortal Beloved,1994,7.4,R,121,"Biography, Drama, Music"
Night Falls on Manhattan,1996,6.6,R,113,"Crime, Drama, Thriller"
Explorers,1985,6.4,PG,109,"Adventure, Comedy, Family"
Dunston Checks In,1996,5.3,PG,88,"Adventure, Comedy, Family"
Very Bad Things,1998,6.3,R,100,"Comedy, Crime, Thriller"
Jade,1995,5.3,R,95,"Crime, Drama, Thriller"
Amos & Andrew,1993,5.7,PG-13,96,"Comedy, Crime"
Blue Valentine,2010,7.3,R,112,"Drama, Romance"
Rendition,2007,6.8,R,122,"Drama, Thriller"
Everyone Says I Love You,1996,6.7,R,101,"Comedy, Musical, Romance"
Dudley Do-Right,1999,3.9,PG,77,"Comedy, Family, Romance"
Duplex,2003,5.9,PG-13,89,Comedy
The Baby-Sitters Club,1995,5.7,PG,94,"Comedy, Drama, Family"
S1m0ne,2002,6.1,PG-13,117,"Comedy, Drama, Sci-Fi"
I Don't Know How She Does It,2011,4.9,PG-13,89,"Comedy, Romance"
Hotel Mumbai,2018,7.6,R,123,"Action, Drama, History"
Digimon: The Movie,2000,6.0,PG,82,"Animation, Action, Adventure"
Belly,1998,6.2,R,96,"Crime, Drama"
Wrongfully Accused,1998,6.0,PG-13,87,"Action, Comedy, Thriller"
The Wife,2017,7.2,R,99,Drama
The Express,2008,7.2,PG,130,"Biography, Drama, Sport"
The Dark Half,1993,6.0,R,122,"Horror, Mystery, Thriller"
Midnight Sun,2018,6.6,PG-13,91,"Drama, Romance"
Death Sentence,2007,6.7,R,105,"Action, Adventure, Crime"
Matinee,1993,6.9,PG,99,"Comedy, Drama"
Fair Game,2010,6.8,PG-13,108,"Biography, Drama, Thriller"
Smart People,2008,6.1,R,95,"Comedy, Drama, Romance"
Chaplin,1992,7.5,PG-13,143,"Biography, Comedy, Drama"
Flesh and Bone,1993,6.2,R,126,"Drama, Mystery, Romance"
Bullet to the Head,2012,5.7,R,92,"Action, Crime, Thriller"
Le violon rouge,1998,7.6,R,130,"Drama, Music, Mystery"
Thank You for Your Service,2017,6.6,R,109,"Biography, Drama, War"
